ss,proc,rc,inhib,validity,acc,rt
1707,VisualAnalogy,2,yes,valid,1,744
1707,VisualAnalogy,2,yes,valid,1,505
1707,VisualAnalogy,1,yes,invalid,0,387
1707,VisualAnalogy,2,yes,invalid,1,76
1707,VisualAnalogy,1,no,valid,1,500
1707,VisualAnalogy,1,no,valid,1,227
1707,VisualAnalogy,2,no,valid,1,300
1707,VisualAnalogy,2,yes,valid,1,194
1707,VisualAnalogy,1,no,valid,0,179
1707,VisualAnalogy,1,yes,valid,1,225
1707,VisualAnalogy,1,yes,invalid,0,250
1707,VisualAnalogy,1,yes,valid,1,168
1707,VisualAnalogy,1,yes,invalid,0,148
1707,VisualAnalogy,1,no,valid,1,221
1707,VisualAnalogy,2,yes,invalid,0,99
1707,VisualAnalogy,2,yes,valid,1,417
1707,VisualAnalogy,1,no,valid,1,192
1707,VisualAnalogy,2,yes,valid,1,240
1707,VisualAnalogy,1,yes,valid,1,156
1707,VisualAnalogy,2,no,valid,1,69
1707,VisualAnalogy,1,yes,valid,1,77
1707,VisualAnalogy,1,no,valid,0,248
1707,VisualAnalogy,2,no,valid,1,4
1707,VisualAnalogy,2,yes,invalid,0,239
1707,VisualAnalogy,2,yes,valid,1,379
1707,VisualAnalogy,2,yes,valid,0,273
1707,VisualAnalogy,1,yes,invalid,0,258
1707,VisualAnalogy,2,yes,invalid,1,368
1707,VisualAnalogy,2,no,valid,1,308
1707,VisualAnalogy,2,no,valid,0,301
1707,VisualAnalogy,1,yes,valid,1,307
1707,VisualAnalogy,1,yes,invalid,0,252
1707,VisualAnalogy,2,yes,invalid,1,203
1707,VisualAnalogy,2,no,valid,1,206
1707,VisualAnalogy,2,yes,valid,0,242
1707,VisualAnalogy,2,yes,invalid,0,93
1707,VisualAnalogy,1,yes,valid,0,220
1707,VisualAnalogy,1,yes,invalid,0,226
1707,VisualAnalogy,2,yes,valid,1,2221
1707,VisualAnalogy,1,yes,valid,1,1060
1707,VisualAnalogy,1,yes,valid,1,3074
1707,VisualAnalogy,2,yes,valid,1,2980
1707,VisualAnalogy,1,yes,invalid,0,2579
1707,VisualAnalogy,2,yes,invalid,0,1347
1707,VisualAnalogy,1,yes,invalid,0,860
1707,VisualAnalogy,2,yes,invalid,0,674
1707,VisualAnalogy,1,no,valid,0,275
1707,VisualAnalogy,2,no,valid,1,628
1707,VisualAnalogy,1,yes,invalid,0,1869
1707,VisualAnalogy,1,yes,invalid,0,1230
1707,VisualAnalogy,2,no,valid,1,543
1707,VisualAnalogy,1,no,valid,0,216
1707,VisualAnalogy,2,yes,invalid,0,14
1707,VisualAnalogy,1,yes,valid,0,141
1707,VisualAnalogy,1,no,valid,1,163
1707,VisualAnalogy,1,no,valid,0,158
1707,VisualAnalogy,1,yes,valid,1,426
1707,VisualAnalogy,2,yes,valid,0,171
1707,VisualAnalogy,2,no,valid,1,617
1707,VisualAnalogy,1,yes,valid,0,640
1707,VisualAnalogy,2,yes,invalid,0,411
1707,VisualAnalogy,2,no,valid,1,362
1707,VisualAnalogy,1,yes,valid,1,653
1707,VisualAnalogy,2,yes,valid,1,396
1707,VisualAnalogy,2,yes,valid,0,407
1707,VisualAnalogy,2,no,valid,1,579
1707,VisualAnalogy,2,yes,invalid,0,593
1707,VisualAnalogy,1,no,valid,0,210
1707,VisualAnalogy,1,yes,invalid,0,57
1707,VisualAnalogy,2,yes,valid,0,351
1707,VisualAnalogy,2,no,valid,1,432
1707,VisualAnalogy,2,yes,invalid,0,209
1707,VisualAnalogy,1,no,valid,1,2052
1707,VisualAnalogy,1,yes,invalid,0,363
1812,VisualAnalogy,2,yes,valid,0,1896
1812,VisualAnalogy,2,no,valid,0,4079
1812,VisualAnalogy,1,no,valid,1,3372
1812,VisualAnalogy,1,yes,valid,0,4299
1812,VisualAnalogy,1,yes,valid,1,2883
1812,VisualAnalogy,2,yes,valid,1,4720
1812,VisualAnalogy,1,yes,invalid,0,4845
1812,VisualAnalogy,1,yes,valid,0,2770
1812,VisualAnalogy,2,yes,invalid,0,2329
1812,VisualAnalogy,2,yes,valid,1,2392
1812,VisualAnalogy,2,yes,invalid,1,2610
1812,VisualAnalogy,1,yes,invalid,0,3960
1812,VisualAnalogy,1,yes,invalid,1,3037
1812,VisualAnalogy,2,yes,invalid,0,2778
1812,VisualAnalogy,1,yes,invalid,0,4737
1812,VisualAnalogy,2,no,valid,1,2657
1812,VisualAnalogy,2,yes,invalid,0,3712
1812,VisualAnalogy,2,no,valid,0,5698
1812,VisualAnalogy,2,yes,invalid,1,3826
1812,VisualAnalogy,2,yes,valid,1,6141
1812,VisualAnalogy,1,yes,invalid,1,2184
1812,VisualAnalogy,1,no,valid,0,3497
1812,VisualAnalogy,2,yes,invalid,1,3665
1812,VisualAnalogy,2,no,valid,1,4555
1812,VisualAnalogy,1,no,valid,0,4599
1812,VisualAnalogy,2,yes,valid,1,3964
1812,VisualAnalogy,2,yes,valid,0,3873
1812,VisualAnalogy,1,yes,valid,1,3140
1812,VisualAnalogy,1,yes,valid,1,3315
1812,VisualAnalogy,2,no,valid,0,4504
1812,VisualAnalogy,2,no,valid,1,4282
1812,VisualAnalogy,1,no,valid,1,4527
1812,VisualAnalogy,1,yes,invalid,1,6740
1812,VisualAnalogy,1,yes,valid,0,3768
1812,VisualAnalogy,1,no,valid,1,4341
1812,VisualAnalogy,1,no,valid,1,3028
1812,VisualAnalogy,1,no,valid,1,4051
1812,VisualAnalogy,2,yes,valid,0,3642
1812,VisualAnalogy,1,no,valid,1,4351
1812,VisualAnalogy,1,yes,invalid,1,2129
1812,VisualAnalogy,1,yes,valid,1,5304
1812,VisualAnalogy,2,no,valid,0,1739
1812,VisualAnalogy,2,no,valid,1,4002
1812,VisualAnalogy,2,yes,invalid,1,4447
1812,VisualAnalogy,2,no,valid,1,3444
1812,VisualAnalogy,1,no,valid,1,4977
1812,VisualAnalogy,1,yes,invalid,1,2320
1812,VisualAnalogy,2,yes,valid,1,4252
1812,VisualAnalogy,2,yes,valid,0,3628
1812,VisualAnalogy,2,yes,invalid,1,3358
1812,VisualAnalogy,2,yes,invalid,1,4091
1812,VisualAnalogy,1,yes,valid,1,3627
1812,VisualAnalogy,1,no,valid,1,3181
1812,VisualAnalogy,1,yes,valid,1,2500
1812,VisualAnalogy,2,no,valid,1,5907
1812,VisualAnalogy,1,no,valid,1,2686
1812,VisualAnalogy,2,yes,invalid,1,4019
1812,VisualAnalogy,1,yes,invalid,1,2306
1812,VisualAnalogy,2,no,valid,1,4012
1812,VisualAnalogy,1,no,valid,1,2380
1812,VisualAnalogy,1,yes,valid,1,4498
1812,VisualAnalogy,2,yes,valid,0,4545
1812,VisualAnalogy,1,yes,invalid,1,3372
1812,VisualAnalogy,2,yes,valid,1,5563
1812,VisualAnalogy,1,yes,valid,0,1745
1812,VisualAnalogy,2,yes,invalid,1,4650
1812,VisualAnalogy,2,no,valid,1,2154
1812,VisualAnalogy,1,yes,invalid,1,3476
1812,VisualAnalogy,1,yes,invalid,1,2857
1812,VisualAnalogy,2,yes,valid,0,2528
1812,VisualAnalogy,2,yes,invalid,0,5284
1812,VisualAnalogy,1,yes,valid,1,3426
1812,VisualAnalogy,1,yes,valid,1,2816
1812,VisualAnalogy,2,yes,valid,0,4255
1812,VisualAnalogy,2,yes,invalid,0,4783
1812,VisualAnalogy,2,yes,invalid,1,4666
1812,VisualAnalogy,1,yes,valid,1,2604
1812,VisualAnalogy,2,no,valid,1,3345
1812,VisualAnalogy,1,yes,invalid,1,2763
1812,VisualAnalogy,2,yes,invalid,1,5567
1812,VisualAnalogy,2,no,valid,1,4264
1812,VisualAnalogy,1,yes,invalid,1,2266
1812,VisualAnalogy,1,yes,valid,0,5643
1812,VisualAnalogy,2,yes,valid,1,3424
1812,VisualAnalogy,2,no,valid,1,3242
1812,VisualAnalogy,2,yes,valid,1,2991
1812,VisualAnalogy,2,yes,invalid,0,3169
1812,VisualAnalogy,1,yes,invalid,1,2744
1812,VisualAnalogy,2,yes,invalid,1,2106
1812,VisualAnalogy,1,yes,valid,0,3196
1812,VisualAnalogy,1,no,valid,1,1928
1812,VisualAnalogy,1,yes,invalid,1,2567
1812,VisualAnalogy,1,yes,invalid,1,2790
1812,VisualAnalogy,1,yes,valid,0,2496
1812,VisualAnalogy,1,no,valid,1,2255
1812,VisualAnalogy,2,yes,invalid,0,5470
1812,VisualAnalogy,2,yes,valid,1,4225
1812,VisualAnalogy,2,no,valid,0,4428
1812,VisualAnalogy,2,yes,valid,1,4685
1812,VisualAnalogy,1,no,valid,1,2210
1812,VisualAnalogy,1,yes,valid,1,1753
1812,VisualAnalogy,2,no,valid,1,3491
1812,VisualAnalogy,1,no,valid,1,3434
1812,VisualAnalogy,2,yes,valid,1,3479
1812,VisualAnalogy,1,no,valid,1,2876
1812,VisualAnalogy,1,no,valid,0,2952
1812,VisualAnalogy,2,no,valid,1,4530
1812,VisualAnalogy,1,yes,invalid,1,1722
1812,VisualAnalogy,1,yes,invalid,0,3384
1812,VisualAnalogy,1,yes,valid,1,1978
1812,VisualAnalogy,1,yes,invalid,1,2065
1812,VisualAnalogy,2,no,valid,1,3546
1812,VisualAnalogy,2,yes,valid,1,2684
1812,VisualAnalogy,2,yes,valid,1,1665
1812,VisualAnalogy,1,no,valid,1,2026
1812,VisualAnalogy,2,no,valid,1,2044
1812,VisualAnalogy,2,yes,invalid,1,2944
1812,VisualAnalogy,1,yes,valid,1,3418
1812,VisualAnalogy,2,yes,valid,0,2930
1812,VisualAnalogy,2,no,valid,1,3001
1812,VisualAnalogy,1,yes,invalid,1,1917
1812,VisualAnalogy,1,yes,valid,1,1642
1812,VisualAnalogy,2,yes,invalid,1,3150
1812,VisualAnalogy,1,no,valid,1,1504
1812,VisualAnalogy,1,yes,valid,1,2073
1812,VisualAnalogy,2,yes,invalid,0,3554
1812,VisualAnalogy,2,yes,valid,1,3300
1812,VisualAnalogy,1,yes,invalid,0,4579
1812,VisualAnalogy,2,yes,invalid,0,4947
1812,VisualAnalogy,1,no,valid,1,3486
1812,VisualAnalogy,1,no,valid,1,3714
1812,VisualAnalogy,1,yes,valid,0,2119
1812,VisualAnalogy,1,yes,invalid,1,3004
1812,VisualAnalogy,2,yes,valid,1,3552
1812,VisualAnalogy,2,no,valid,1,3682
1812,VisualAnalogy,2,yes,valid,1,2143
1812,VisualAnalogy,1,no,valid,1,2185
1812,VisualAnalogy,2,yes,invalid,0,3179
1812,VisualAnalogy,1,yes,valid,1,2370
1812,VisualAnalogy,1,yes,invalid,1,2232
1812,VisualAnalogy,2,no,valid,1,3122
1812,VisualAnalogy,1,no,valid,1,1358
1812,VisualAnalogy,2,no,valid,1,3162
1812,VisualAnalogy,2,yes,invalid,1,3391
1824,VisualAnalogy,1,yes,valid,1,1833
1824,VisualAnalogy,2,yes,invalid,0,3907
1824,VisualAnalogy,1,yes,valid,1,1405
1824,VisualAnalogy,2,yes,valid,1,4433
1824,VisualAnalogy,1,no,valid,1,1475
1824,VisualAnalogy,1,no,valid,1,1591
1824,VisualAnalogy,2,no,valid,0,1985
1824,VisualAnalogy,2,yes,invalid,0,3914
1824,VisualAnalogy,1,no,valid,1,1015
1824,VisualAnalogy,2,yes,valid,1,4766
1824,VisualAnalogy,1,no,valid,1,2035
1824,VisualAnalogy,1,no,valid,1,2663
1824,VisualAnalogy,2,no,valid,1,3929
1824,VisualAnalogy,2,no,valid,1,4921
1824,VisualAnalogy,2,no,valid,1,7518
1824,VisualAnalogy,2,yes,invalid,1,2507
1824,VisualAnalogy,1,yes,invalid,1,3725
1824,VisualAnalogy,1,yes,invalid,0,5922
1824,VisualAnalogy,1,yes,valid,0,2000
1824,VisualAnalogy,1,yes,valid,1,1644
1824,VisualAnalogy,1,yes,invalid,1,4736
1824,VisualAnalogy,2,yes,valid,1,7296
1824,VisualAnalogy,2,yes,invalid,1,3633
1824,VisualAnalogy,2,no,valid,1,5091
1824,VisualAnalogy,2,yes,valid,0,6283
1824,VisualAnalogy,1,yes,valid,1,6449
1824,VisualAnalogy,1,yes,invalid,1,2681
1824,VisualAnalogy,1,no,valid,1,3166
1824,VisualAnalogy,2,yes,valid,1,6034
1824,VisualAnalogy,1,yes,valid,1,2728
1824,VisualAnalogy,1,yes,invalid,1,2612
1824,VisualAnalogy,2,no,valid,1,5979
1824,VisualAnalogy,2,yes,invalid,0,5459
1824,VisualAnalogy,1,yes,invalid,1,3363
1824,VisualAnalogy,2,yes,valid,0,3152
1824,VisualAnalogy,2,yes,invalid,1,6402
1824,VisualAnalogy,1,yes,valid,0,3291
1824,VisualAnalogy,1,yes,invalid,0,3755
1824,VisualAnalogy,2,yes,valid,1,3608
1824,VisualAnalogy,1,yes,invalid,1,2500
1824,VisualAnalogy,1,yes,invalid,1,3891
1824,VisualAnalogy,1,yes,valid,1,1819
1824,VisualAnalogy,2,no,valid,1,4962
1824,VisualAnalogy,1,yes,valid,1,1695
1824,VisualAnalogy,2,yes,invalid,1,5741
1824,VisualAnalogy,2,yes,valid,1,4984
1824,VisualAnalogy,1,yes,valid,1,6379
1824,VisualAnalogy,1,no,valid,1,3043
1824,VisualAnalogy,2,no,valid,1,4096
1824,VisualAnalogy,1,yes,invalid,1,6319
1824,VisualAnalogy,2,yes,invalid,1,3357
1824,VisualAnalogy,1,yes,invalid,1,3370
1824,VisualAnalogy,1,no,valid,1,1561
1824,VisualAnalogy,2,yes,invalid,0,3997
1824,VisualAnalogy,2,no,valid,1,3658
1824,VisualAnalogy,2,no,valid,1,3314
1824,VisualAnalogy,1,yes,invalid,1,2100
1824,VisualAnalogy,2,no,valid,0,4067
1824,VisualAnalogy,2,yes,valid,1,3965
1824,VisualAnalogy,2,yes,invalid,1,5666
1824,VisualAnalogy,1,no,valid,1,2605
1824,VisualAnalogy,1,no,valid,1,2753
1824,VisualAnalogy,2,yes,valid,1,4770
1824,VisualAnalogy,1,yes,valid,1,6346
1824,VisualAnalogy,1,no,valid,1,3725
1824,VisualAnalogy,1,no,valid,1,1506
1824,VisualAnalogy,2,yes,invalid,1,2603
1824,VisualAnalogy,2,no,valid,0,3792
1824,VisualAnalogy,2,yes,invalid,1,3138
1824,VisualAnalogy,1,yes,valid,1,7025
1824,VisualAnalogy,2,yes,valid,1,5837
1824,VisualAnalogy,2,yes,valid,1,4858
1824,VisualAnalogy,1,no,valid,1,1597
1824,VisualAnalogy,1,yes,valid,1,2826
1824,VisualAnalogy,2,no,valid,1,4123
1824,VisualAnalogy,2,yes,invalid,0,7247
1824,VisualAnalogy,2,yes,valid,1,5176
1824,VisualAnalogy,1,yes,invalid,1,2816
1824,VisualAnalogy,1,no,valid,1,1871
1824,VisualAnalogy,1,yes,invalid,1,3441
1824,VisualAnalogy,2,no,valid,1,5086
1824,VisualAnalogy,1,no,valid,1,4387
1824,VisualAnalogy,1,yes,invalid,0,1710
1824,VisualAnalogy,1,yes,invalid,1,2943
1824,VisualAnalogy,2,yes,valid,1,1993
1824,VisualAnalogy,1,yes,invalid,1,2994
1824,VisualAnalogy,2,yes,invalid,1,4455
1824,VisualAnalogy,1,yes,valid,1,3679
1824,VisualAnalogy,1,no,valid,1,1484
1824,VisualAnalogy,2,yes,invalid,1,3616
1824,VisualAnalogy,1,yes,valid,1,3599
1824,VisualAnalogy,2,no,valid,1,3900
1824,VisualAnalogy,1,yes,invalid,0,4100
1824,VisualAnalogy,2,no,valid,1,6610
1824,VisualAnalogy,1,no,valid,1,1931
1824,VisualAnalogy,1,no,valid,1,1210
1824,VisualAnalogy,2,yes,invalid,1,4808
1824,VisualAnalogy,2,yes,valid,0,5896
1824,VisualAnalogy,2,yes,valid,1,5697
1824,VisualAnalogy,2,yes,invalid,1,3633
1824,VisualAnalogy,2,yes,invalid,0,4483
1824,VisualAnalogy,2,no,valid,1,6192
1824,VisualAnalogy,2,yes,valid,0,4483
1824,VisualAnalogy,1,yes,valid,1,5072
1824,VisualAnalogy,1,yes,valid,1,2611
1824,VisualAnalogy,2,yes,valid,1,4378
1824,VisualAnalogy,2,no,valid,1,3746
1824,VisualAnalogy,1,yes,valid,1,1100
1824,VisualAnalogy,2,yes,valid,1,5879
1824,VisualAnalogy,1,no,valid,1,3149
1824,VisualAnalogy,2,no,valid,1,3887
1824,VisualAnalogy,2,yes,valid,1,3556
1824,VisualAnalogy,1,no,valid,1,2441
1824,VisualAnalogy,2,yes,valid,1,2685
1824,VisualAnalogy,1,yes,invalid,1,1825
1824,VisualAnalogy,1,no,valid,1,2283
1824,VisualAnalogy,2,yes,valid,1,4175
1824,VisualAnalogy,1,yes,valid,1,2591
1824,VisualAnalogy,1,yes,invalid,1,3345
1824,VisualAnalogy,2,yes,valid,1,5819
1824,VisualAnalogy,2,yes,invalid,1,3155
1824,VisualAnalogy,2,yes,invalid,0,5880
1824,VisualAnalogy,2,no,valid,0,4189
1824,VisualAnalogy,2,yes,invalid,1,3279
1824,VisualAnalogy,1,no,valid,1,1339
1824,VisualAnalogy,1,yes,valid,1,1634
1824,VisualAnalogy,2,yes,invalid,0,1955
1824,VisualAnalogy,2,no,valid,1,5992
1824,VisualAnalogy,1,yes,valid,1,1683
1824,VisualAnalogy,1,yes,invalid,1,3215
1824,VisualAnalogy,1,yes,valid,1,5038
1824,VisualAnalogy,2,no,valid,1,4443
1824,VisualAnalogy,1,no,valid,1,1489
1824,VisualAnalogy,2,no,valid,1,4327
1824,VisualAnalogy,1,no,valid,1,1799
1824,VisualAnalogy,2,no,valid,1,5515
1824,VisualAnalogy,1,yes,invalid,1,3001
1824,VisualAnalogy,1,yes,valid,1,2989
1824,VisualAnalogy,1,yes,invalid,1,2687
1824,VisualAnalogy,2,yes,invalid,1,5492
1824,VisualAnalogy,1,yes,invalid,1,2844
1824,VisualAnalogy,2,yes,valid,0,3504
1824,VisualAnalogy,2,yes,invalid,1,3642
1824,VisualAnalogy,1,yes,valid,1,3918
1920,VisualAnalogy,1,yes,invalid,0,1203
1920,VisualAnalogy,1,no,valid,1,4334
1920,VisualAnalogy,2,yes,valid,1,4302
1920,VisualAnalogy,2,yes,invalid,1,2089
1920,VisualAnalogy,2,no,valid,0,8135
1920,VisualAnalogy,1,no,valid,1,4609
1920,VisualAnalogy,1,no,valid,1,5176
1920,VisualAnalogy,1,yes,valid,1,3136
1920,VisualAnalogy,2,no,valid,0,5056
1920,VisualAnalogy,2,no,valid,0,3296
1920,VisualAnalogy,2,yes,valid,1,2383
1920,VisualAnalogy,1,yes,invalid,1,3609
1920,VisualAnalogy,1,yes,valid,1,2728
1920,VisualAnalogy,2,yes,valid,1,4199
1920,VisualAnalogy,1,yes,valid,1,6748
1920,VisualAnalogy,2,yes,valid,1,3280
1920,VisualAnalogy,1,yes,valid,1,2140
1920,VisualAnalogy,2,yes,invalid,1,8259
1920,VisualAnalogy,2,yes,invalid,0,5636
1920,VisualAnalogy,1,no,valid,1,2713
1920,VisualAnalogy,1,no,valid,0,6147
1920,VisualAnalogy,1,yes,invalid,1,2334
1920,VisualAnalogy,1,yes,valid,1,2045
1920,VisualAnalogy,2,no,valid,1,3489
1920,VisualAnalogy,2,no,valid,1,3944
1920,VisualAnalogy,1,no,valid,1,7610
1920,VisualAnalogy,2,yes,invalid,1,2363
1920,VisualAnalogy,2,no,valid,1,4560
1920,VisualAnalogy,2,yes,invalid,1,2989
1920,VisualAnalogy,1,yes,valid,1,2399
1920,VisualAnalogy,1,yes,invalid,1,1483
1920,VisualAnalogy,2,yes,valid,1,2159
1920,VisualAnalogy,1,yes,invalid,1,3979
1920,VisualAnalogy,1,yes,invalid,1,1571
1920,VisualAnalogy,2,yes,valid,1,2586
1920,VisualAnalogy,2,yes,invalid,1,2075
1920,VisualAnalogy,1,yes,invalid,1,2749
1920,VisualAnalogy,1,no,valid,1,2143
1920,VisualAnalogy,2,no,valid,1,3001
1920,VisualAnalogy,1,no,valid,1,1517
1920,VisualAnalogy,1,yes,valid,1,1689
1920,VisualAnalogy,2,no,valid,1,3768
1920,VisualAnalogy,1,yes,valid,0,2247
1920,VisualAnalogy,1,yes,valid,1,3284
1920,VisualAnalogy,2,no,valid,0,7008
1920,VisualAnalogy,2,yes,invalid,1,5144
1920,VisualAnalogy,2,yes,invalid,1,5467
1920,VisualAnalogy,1,no,valid,1,2878
1920,VisualAnalogy,2,no,valid,1,3802
1920,VisualAnalogy,2,yes,valid,1,3135
1920,VisualAnalogy,1,yes,valid,1,1998
1920,VisualAnalogy,1,yes,invalid,0,2138
1920,VisualAnalogy,2,yes,invalid,0,3121
1920,VisualAnalogy,1,yes,invalid,1,3150
1920,VisualAnalogy,1,yes,invalid,0,2304
1920,VisualAnalogy,2,yes,valid,1,3226
1920,VisualAnalogy,1,yes,valid,1,3500
1920,VisualAnalogy,1,no,valid,1,1875
1920,VisualAnalogy,1,yes,invalid,0,4055
1920,VisualAnalogy,2,yes,invalid,1,2063
1920,VisualAnalogy,2,no,valid,1,4056
1920,VisualAnalogy,2,yes,invalid,1,3984
1920,VisualAnalogy,2,yes,valid,0,3338
1920,VisualAnalogy,2,yes,valid,0,3426
1920,VisualAnalogy,1,yes,invalid,1,5084
1920,VisualAnalogy,1,yes,valid,1,1617
1920,VisualAnalogy,2,yes,valid,1,2656
1920,VisualAnalogy,1,no,valid,1,2639
1920,VisualAnalogy,2,no,valid,1,4139
1920,VisualAnalogy,2,yes,valid,0,6435
1920,VisualAnalogy,2,yes,invalid,0,2713
1920,VisualAnalogy,1,no,valid,1,3346
1920,VisualAnalogy,1,yes,invalid,1,1777
1920,VisualAnalogy,1,no,valid,1,1616
1920,VisualAnalogy,2,yes,valid,1,4222
1920,VisualAnalogy,2,no,valid,1,2089
1920,VisualAnalogy,1,yes,valid,0,2840
1920,VisualAnalogy,2,yes,invalid,1,1660
1920,VisualAnalogy,2,yes,invalid,1,2643
1920,VisualAnalogy,2,no,valid,1,2751
1920,VisualAnalogy,1,no,valid,1,1377
1920,VisualAnalogy,2,no,valid,1,2320
1920,VisualAnalogy,1,no,valid,1,3020
1920,VisualAnalogy,2,yes,valid,1,4051
1920,VisualAnalogy,2,yes,valid,0,1531
1920,VisualAnalogy,2,yes,invalid,1,3466
1920,VisualAnalogy,2,yes,invalid,0,2092
1920,VisualAnalogy,2,yes,valid,1,7995
1920,VisualAnalogy,2,yes,invalid,0,3737
1920,VisualAnalogy,1,yes,valid,1,1793
1920,VisualAnalogy,2,no,valid,1,4066
1920,VisualAnalogy,1,yes,valid,1,2236
1920,VisualAnalogy,2,no,valid,0,3945
1920,VisualAnalogy,1,no,valid,0,6523
1920,VisualAnalogy,1,yes,valid,1,4369
1920,VisualAnalogy,1,yes,invalid,0,3128
1920,VisualAnalogy,1,yes,invalid,1,3576
1920,VisualAnalogy,1,yes,valid,1,1327
1920,VisualAnalogy,1,yes,invalid,1,1795
1920,VisualAnalogy,1,no,valid,1,3077
1920,VisualAnalogy,1,no,valid,1,1577
1920,VisualAnalogy,2,no,valid,1,2048
1920,VisualAnalogy,1,yes,invalid,1,2035
1920,VisualAnalogy,1,yes,invalid,0,5271
1920,VisualAnalogy,2,yes,valid,1,6866
1920,VisualAnalogy,2,yes,valid,1,5917
1920,VisualAnalogy,2,yes,invalid,1,3867
1920,VisualAnalogy,1,yes,valid,1,2989
1920,VisualAnalogy,2,yes,valid,1,4093
1920,VisualAnalogy,1,yes,valid,1,4860
1920,VisualAnalogy,1,yes,valid,1,1879
1920,VisualAnalogy,1,yes,invalid,1,2587
1920,VisualAnalogy,1,no,valid,1,2461
1920,VisualAnalogy,1,no,valid,1,3268
1920,VisualAnalogy,2,yes,valid,0,6686
1920,VisualAnalogy,2,yes,invalid,0,4532
1920,VisualAnalogy,1,no,valid,1,2460
1920,VisualAnalogy,1,yes,invalid,1,2819
1920,VisualAnalogy,2,no,valid,1,2706
1920,VisualAnalogy,2,yes,valid,1,3276
1920,VisualAnalogy,2,no,valid,0,3752
1920,VisualAnalogy,1,yes,invalid,1,2546
1920,VisualAnalogy,2,yes,valid,0,4412
1920,VisualAnalogy,1,yes,invalid,1,2412
1920,VisualAnalogy,1,yes,valid,1,1931
1920,VisualAnalogy,2,no,valid,0,3930
1920,VisualAnalogy,2,yes,invalid,0,3208
1920,VisualAnalogy,1,yes,valid,1,1560
1920,VisualAnalogy,2,no,valid,1,1980
1920,VisualAnalogy,2,yes,invalid,1,4931
1920,VisualAnalogy,1,yes,invalid,0,3595
1920,VisualAnalogy,2,yes,invalid,0,5463
1920,VisualAnalogy,2,yes,invalid,1,3098
1920,VisualAnalogy,1,no,valid,1,2417
1920,VisualAnalogy,2,no,valid,0,1648
1920,VisualAnalogy,1,no,valid,1,1367
1920,VisualAnalogy,1,no,valid,1,1203
1920,VisualAnalogy,2,no,valid,0,1551
1920,VisualAnalogy,1,yes,invalid,1,1872
1920,VisualAnalogy,2,yes,invalid,1,5522
1920,VisualAnalogy,1,yes,valid,1,5055
1920,VisualAnalogy,2,yes,valid,0,4479
1920,VisualAnalogy,1,yes,valid,1,1389
1920,VisualAnalogy,2,yes,valid,0,3230
1957,VisualAnalogy,1,no,valid,1,4002
1957,VisualAnalogy,2,no,valid,1,3727
1957,VisualAnalogy,2,yes,valid,1,3524
1957,VisualAnalogy,1,yes,invalid,0,9617
1957,VisualAnalogy,2,no,valid,1,6659
1957,VisualAnalogy,1,yes,invalid,1,3763
1957,VisualAnalogy,1,yes,valid,1,1840
1957,VisualAnalogy,1,no,valid,1,2268
1957,VisualAnalogy,2,yes,invalid,1,4158
1957,VisualAnalogy,1,no,valid,1,2459
1957,VisualAnalogy,2,no,valid,1,6498
1957,VisualAnalogy,1,yes,valid,1,3026
1957,VisualAnalogy,2,yes,valid,1,4428
1957,VisualAnalogy,2,yes,valid,1,5023
1957,VisualAnalogy,2,yes,valid,1,2568
1957,VisualAnalogy,2,yes,invalid,1,9527
1957,VisualAnalogy,1,yes,invalid,1,3033
1957,VisualAnalogy,1,yes,valid,1,2451
1957,VisualAnalogy,1,no,valid,1,2106
1957,VisualAnalogy,1,yes,valid,1,1755
1957,VisualAnalogy,1,no,valid,0,2024
1957,VisualAnalogy,2,no,valid,1,3881
1957,VisualAnalogy,2,yes,invalid,1,6494
1957,VisualAnalogy,1,yes,valid,1,2430
1957,VisualAnalogy,2,no,valid,1,5312
1957,VisualAnalogy,1,yes,invalid,1,2563
1957,VisualAnalogy,2,yes,valid,1,4191
1957,VisualAnalogy,1,yes,invalid,1,2914
1957,VisualAnalogy,2,yes,invalid,1,7124
1957,VisualAnalogy,2,yes,valid,1,5298
1957,VisualAnalogy,1,no,valid,1,2722
1957,VisualAnalogy,2,yes,invalid,0,5070
1957,VisualAnalogy,2,yes,invalid,1,3009
1957,VisualAnalogy,1,yes,invalid,1,2712
1957,VisualAnalogy,1,yes,valid,1,3106
1957,VisualAnalogy,2,no,valid,1,6092
1957,VisualAnalogy,2,yes,valid,1,5425
1957,VisualAnalogy,1,no,valid,1,3723
1957,VisualAnalogy,2,no,valid,0,4832
1957,VisualAnalogy,2,no,valid,0,4291
1957,VisualAnalogy,1,no,valid,1,2506
1957,VisualAnalogy,1,no,valid,1,3612
1957,VisualAnalogy,1,yes,valid,1,2476
1957,VisualAnalogy,2,yes,valid,1,3016
1957,VisualAnalogy,2,yes,invalid,1,2207
1957,VisualAnalogy,2,yes,valid,1,4836
1957,VisualAnalogy,2,no,valid,1,3849
1957,VisualAnalogy,1,yes,invalid,1,5832
1957,VisualAnalogy,2,no,valid,0,6707
1957,VisualAnalogy,1,yes,valid,1,3391
1957,VisualAnalogy,2,yes,invalid,1,2705
1957,VisualAnalogy,2,no,valid,1,8170
1957,VisualAnalogy,1,yes,valid,1,1499
1957,VisualAnalogy,2,yes,valid,1,4498
1957,VisualAnalogy,2,yes,invalid,0,5794
